shard_id,basis,files,survivors,planned,with_picks,recorded,lost
2025302-2025322-d2b0e6203c98,progress (first attempt),20,19,760,755,26,31
2016290-2016310-322f3e2e1cbd,progress (first attempt),18,16,320,326,37,31
2023293-2023313-83fc2fa6362a,progress (first attempt),7,6,240,225,20,30
2011076-2011096-06259a5d9f78,plan up to the resumed attempt's first day (progress overwritten),10,8,340,370,80,30
2016090-2016110-2bf797fe6bcf,progress (first attempt),6,4,80,70,20,30
2018299-2018319-fde24462824a,plan up to the resumed attempt's first day (progress overwritten),8,3,135,270,180,30
2012271-2012291-a301846ca51d,plan up to the resumed attempt's first day (progress overwritten),3,1,56,104,80,30
2016090-2016110-5e6a86d28ebe,plan up to the resumed attempt's first day (progress overwritten),3,1,45,70,60,30
2020329-2020349-ea5360f11a6a,progress (first attempt),17,15,320,310,20,30
2012031-2012051-584d3aca1616,plan up to the resumed attempt's first day (progress overwritten),5,1,50,162,152,30
2021263-2021283-3294ec5a3a9c,plan up to the resumed attempt's first day (progress overwritten),10,5,240,355,166,30
2019234-2019254-ab4a1481f336,plan up to the resumed attempt's first day (progress overwritten),7,4,168,250,116,30
2017144-2017164-64d9c723036b,progress (first attempt),4,3,120,109,20,30
2019294-2019314-02e82754c1bd,progress (first attempt),12,10,200,182,12,29
2021023-2021043-286f5fea9ebc,progress (first attempt),37,34,480,467,16,29
2010201-2010221-10ed7ad81776,progress (first attempt),5,4,160,166,38,29
2017304-2017324-7b51e1962a74,progress (first attempt),16,15,600,606,35,29
2019334-2019354-44641865a881,progress (first attempt),6,5,200,207,38,29
2010201-2010221-6e9cbf37db74,progress (first attempt),3,2,80,67,20,29
2020169-2020189-e5154dfe1991,progress (first attempt),8,7,280,282,32,29
2016090-2016110-1fa12d541d0f,plan up to the resumed attempt's first day (progress overwritten),8,1,66,284,257,29
2024148-2024168-fea7c40c9a58,progress (first attempt),23,20,280,271,19,28
2020329-2020349-2b59eac26847,progress (first attempt),2,1,40,23,15,28
2025242-2025262-9d248fad8023,plan up to the resumed attempt's first day (progress overwritten),3,1,42,92,80,28
2014240-2014260-fd24423050f0,progress (first attempt),7,6,240,232,20,28
2022198-2022218-61b3a8ad7b58,progress (first attempt),18,17,680,691,39,27
2022078-2022098-cc4f92b37f95,progress (first attempt),18,17,680,680,27,27
2021243-2021263-ba3a019360bd,plan up to the resumed attempt's first day (progress overwritten),9,1,54,308,300,27
2012131-2012151-238bd5af1046,plan up to the resumed attempt's first day (progress overwritten),9,1,35,128,142,27
2020229-2020249-2e15659d2122,progress (first attempt),5,4,160,151,20,27
2018179-2018199-e5c48fb722c7,progress (first attempt),3,2,80,71,18,27
2017144-2017164-ac11c3f51943,progress (first attempt),8,6,120,112,19,27
2016090-2016110-20e9de377bcc,progress (first attempt),4,3,120,114,20,26
2013265-2013285-19c6139b95f9,plan up to the resumed attempt's first day (progress overwritten),11,5,35,120,78,26
2020209-2020229-73aa47c39f86,progress (first attempt),2,1,40,35,20,25
2013045-2013065-050602de78a9,progress (first attempt),5,4,160,155,20,25
2016050-2016070-0489e931af8b,plan up to the resumed attempt's first day (progress overwritten),5,4,170,172,40,25
2012331-2012351-36125602f9f8,progress (first attempt),6,5,200,195,20,25
2016330-2016350-dfcc8dc3ecc8,progress (first attempt),2,1,40,16,18,25
2010141-2010161-0c92a8082328,progress (first attempt),28,25,440,441,26,25
2010361-2011016-83b820c1563b,progress (first attempt),2,1,40,35,20,25
2024328-2024348-1f80033e713b,progress (first attempt),5,4,160,151,18,25
2025082-2025102-405b397ccd88,progress (first attempt),8,7,280,277,22,25
2015075-2015095-ae254a1dff1b,plan up to the resumed attempt's first day (progress overwritten),6,5,221,232,40,25
2012331-2012351-311dbe2d5300,plan up to the resumed attempt's first day (progress overwritten),7,6,252,250,40,25
2016150-2016170-f566218a5ff0,progress (first attempt),6,5,200,196,20,24
2025302-2025322-a2e6b9a7374d,plan up to the resumed attempt's first day (progress overwritten),6,1,39,173,133,24
2015115-2015135-e18aa030f698,progress (first attempt),29,27,560,572,36,24
2013205-2013225-02a7cba10404,progress (first attempt),6,5,200,212,36,24
2017104-2017124-81d0b13b90d9,progress (first attempt),18,16,320,324,28,24
2015115-2015135-cf84ace2ff2b,progress (first attempt),2,1,40,36,20,23
2016290-2016310-e828f3f767c2,plan up to the resumed attempt's first day (progress overwritten),14,5,36,143,100,23
2016150-2016170-58d267700f96,plan up to the resumed attempt's first day (progress overwritten),3,1,42,96,80,23
2011176-2011196-fe65100dbd5b,progress (first attempt),2,1,40,38,20,22
2024048-2024068-c692abc32b52,progress (first attempt),6,5,200,198,20,22
2015055-2015075-7ea8374303c6,progress (first attempt),17,16,640,657,39,22
2019274-2019294-5a45284adf03,plan up to the resumed attempt's first day (progress overwritten),4,1,35,139,99,22
2024288-2024308-2feb39f5b641,progress (first attempt),8,7,280,266,8,22
2014180-2014200-f4910d80ac43,progress (first attempt),5,4,160,158,20,22
2025142-2025162-d322531deeee,plan up to the resumed attempt's first day (progress overwritten),10,5,220,365,180,22
2021363-2022018-da9970923d69,plan up to the resumed attempt's first day (progress overwritten),3,1,42,89,80,22
2013085-2013105-533bd4d97d80,progress (first attempt),2,1,40,45,30,22
2024148-2024168-1d364ebfb1a8,plan up to the resumed attempt's first day (progress overwritten),4,2,29,71,50,21
2012111-2012131-e82f9727f096,progress (first attempt),5,4,160,159,20,21
2025322-2025342-554f8f755619,progress (first attempt),9,8,320,318,19,21
2013325-2013345-5df06011d046,progress (first attempt),4,3,120,116,22,21
2025142-2025162-2eae24b67beb,progress (first attempt),2,1,40,33,20,21
2020329-2020349-61475e131746,progress (first attempt),5,4,160,159,20,21
2025322-2025342-45ab8e0aebcb,progress (first attempt),9,8,320,318,20,21
2012151-2012171-ace0db531237,plan up to the resumed attempt's first day (progress overwritten),5,1,50,180,160,20
2023093-2023113-fe91b43f0908,plan up to the resumed attempt's first day (progress overwritten),4,1,33,130,100,20
2024288-2024308-87f8e108e37d,progress (first attempt),10,7,160,162,22,20
2020089-2020109-1730776d21e3,plan up to the resumed attempt's first day (progress overwritten),6,1,64,193,200,20
2021103-2021123-7b11e886dcab,plan up to the resumed attempt's first day (progress overwritten),17,15,627,639,60,20
2013045-2013065-3150823e842d,plan up to the resumed attempt's first day (progress overwritten),10,8,340,380,80,20
2019134-2019154-5b07a004d569,progress (first attempt),6,5,200,200,20,20
2018179-2018199-5ebfcb8898a3,progress (first attempt),4,3,120,136,37,20
2024168-2024188-07931246cea5,plan up to the resumed attempt's first day (progress overwritten),5,3,29,165,50,19
2020329-2020349-1f6266b9a6a0,progress (first attempt),2,1,40,41,20,19
2015015-2015035-0c18c29a07da,progress (first attempt),7,6,240,241,20,19
2010261-2010281-3055c1cd75c0,progress (first attempt),6,5,200,201,20,19
2014260-2014280-8a5f4ceb6229,progress (first attempt),7,6,240,242,20,18
2017204-2017224-e481bf5a1ea6,progress (first attempt),16,14,280,279,17,18
2021303-2021323-e1a229a20224,progress (first attempt),6,5,200,219,37,18
2016350-2017004-2cf48dccc244,progress (first attempt),5,4,160,164,25,18
2022298-2022318-de183f79047a,progress (first attempt),5,4,160,162,20,18
2021363-2022018-6dd4f2aa29cb,plan up to the resumed attempt's first day (progress overwritten),5,1,31,140,100,18
2025042-2025062-0bf21d13e861,progress (first attempt),5,4,160,154,13,18
2021083-2021103-c82cd92d79d9,progress (first attempt),2,1,40,39,20,18
2024148-2024168-a798cfe203a0,progress (first attempt),7,6,240,256,33,17
2016050-2016070-5896b198ab2b,plan up to the resumed attempt's first day (progress overwritten),7,4,169,243,100,17
2018139-2018159-66b9ec457475,progress (first attempt),8,6,120,140,37,17
2016030-2016050-1434482d99a0,progress (first attempt),14,12,240,237,14,17
2025262-2025282-457354508848,plan up to the resumed attempt's first day (progress overwritten),7,4,32,240,84,17
2019114-2019134-edd98873f258,progress (first attempt),2,1,40,54,31,16
2017164-2017184-4b700101af4b,progress (first attempt),14,12,240,239,15,16
2017144-2017164-87b2397ec22a,plan up to the resumed attempt's first day (progress overwritten),14,6,252,544,320,16
2021243-2021263-7945b909d510,plan up to the resumed attempt's first day (progress overwritten),5,1,28,123,89,16
2011236-2011256-f80620a99e03,progress (first attempt),7,6,240,244,20,16
2012051-2012071-df4ba4b601a4,progress (first attempt),34,31,440,447,23,16
2021083-2021103-2638735f75a3,progress (first attempt),2,1,40,44,20,16
2022178-2022198-e34ffea23464,progress (first attempt),9,8,320,339,35,16
2011116-2011136-20372085bf4a,progress (first attempt),3,2,80,85,20,15
2015055-2015075-f39181b2a614,progress (first attempt),7,6,240,237,12,15
2013085-2013105-a4f881b34f3c,progress (first attempt),11,10,400,398,14,15
2025302-2025322-4b53f9c4fbe7,plan up to the resumed attempt's first day (progress overwritten),5,2,27,151,80,15
2025282-2025302-a8b431878f37,plan up to the resumed attempt's first day (progress overwritten),4,2,27,151,80,15
2018139-2018159-bc4bf80a4be1,progress (first attempt),6,4,80,85,20,15
2022058-2022078-651ef52f699e,plan up to the resumed attempt's first day (progress overwritten),7,4,30,227,67,14
2010081-2010101-c3a98a556fdf,progress (first attempt),4,3,120,122,16,14
2014020-2014040-d106e2681f4e,plan up to the resumed attempt's first day (progress overwritten),10,6,260,372,138,14
2022238-2022258-ff1061d5628f,plan up to the resumed attempt's first day (progress overwritten),5,3,26,188,80,14
2023173-2023193-7ee6823a2d3f,plan up to the resumed attempt's first day (progress overwritten),7,1,33,205,220,14
2023253-2023273-2a8c3fd0d754,plan up to the resumed attempt's first day (progress overwritten),4,2,24,124,60,13
2012291-2012311-3421113ed49a,plan up to the resumed attempt's first day (progress overwritten),26,4,36,424,349,13
2021023-2021043-3bfb7a0d8a58,progress (first attempt),2,1,40,47,20,13
2024108-2024128-554201a38000,progress (first attempt),6,5,200,205,20,13
2025202-2025222-ef800fafdc74,progress (first attempt),9,8,320,327,20,13
2013105-2013125-b015f3e9432e,plan up to the resumed attempt's first day (progress overwritten),20,3,36,306,265,13
2015235-2015255-795b83b77c1d,progress (first attempt),6,5,200,212,24,12
2024148-2024168-73cabc5d0421,plan up to the resumed attempt's first day (progress overwritten),3,1,42,103,80,12
2020209-2020229-5c0a6fd0ae17,plan up to the resumed attempt's first day (progress overwritten),7,1,26,252,220,11
2020029-2020049-9a5799cbf879,progress (first attempt),34,31,440,462,33,11
2010201-2010221-4f9b076f2107,plan up to the resumed attempt's first day (progress overwritten),18,11,468,709,280,11
2014360-2015015-263f351b1dfc,plan up to the resumed attempt's first day (progress overwritten),4,2,19,113,53,11
2010081-2010101-d65606d83f91,progress (first attempt),2,1,40,49,20,11
2024048-2024068-85824f035972,plan up to the resumed attempt's first day (progress overwritten),16,2,30,265,235,11
2020109-2020129-a78dcfb3ca27,plan up to the resumed attempt's first day (progress overwritten),12,8,336,469,160,11
2019294-2019314-5ec3aa1051c4,progress (first attempt),5,4,160,186,38,11
2013265-2013285-b3ebb89dfba1,plan up to the resumed attempt's first day (progress overwritten),14,4,38,495,375,10
2015295-2015315-c14252c55a0a,progress (first attempt),6,5,200,210,20,10
2015115-2015135-bf8695b0694f,progress (first attempt),6,5,200,224,34,10
2010241-2010261-3225fddce226,progress (first attempt),7,6,240,248,20,10
2019174-2019194-6ad294e544d3,progress (first attempt),2,1,40,68,38,10
2025322-2025342-f6e8646ea871,plan up to the resumed attempt's first day (progress overwritten),7,5,26,246,79,10
2013325-2013345-a90a6ca2a93c,progress (first attempt),2,1,40,50,20,10
2010361-2011016-2486fe333344,plan up to the resumed attempt's first day (progress overwritten),17,4,198,638,483,10
2019174-2019194-97e7a2d46e71,plan up to the resumed attempt's first day (progress overwritten),6,4,22,204,60,9
2022358-2023013-462e997cf5c0,plan up to the resumed attempt's first day (progress overwritten),2,1,44,71,40,9
2016350-2017004-b4b4f7ac4b5e,plan up to the resumed attempt's first day (progress overwritten),4,1,19,88,80,9
2020029-2020049-20ede51e5f2a,progress (first attempt),6,5,200,211,20,9
2011276-2011296-8da71bbf7922,plan up to the resumed attempt's first day (progress overwritten),8,3,33,295,175,9
2020329-2020349-df613fb62fcb,plan up to the resumed attempt's first day (progress overwritten),6,3,23,143,100,8
2018079-2018099-ff3f83e30dca,plan up to the resumed attempt's first day (progress overwritten),3,2,84,112,40,8
2022018-2022038-3b05a4c02880,progress (first attempt),6,5,200,216,24,8
2020049-2020069-848e2823f925,plan up to the resumed attempt's first day (progress overwritten),5,1,13,145,122,8
2011016-2011036-63b721fa993b,plan up to the resumed attempt's first day (progress overwritten),16,12,40,588,140,7
2020289-2020309-74468f8b6516,progress (first attempt),5,4,160,173,20,7
2013105-2013125-a44deec810a3,plan up to the resumed attempt's first day (progress overwritten),6,4,21,224,80,7
2015195-2015215-8afe6659fcf7,plan up to the resumed attempt's first day (progress overwritten),10,3,38,378,260,7
2014220-2014240-49abc2df4664,plan up to the resumed attempt's first day (progress overwritten),9,1,40,360,320,6
2021363-2022018-e057bcecc57e,plan up to the resumed attempt's first day (progress overwritten),16,10,26,309,120,6
2015135-2015155-8d1fc4e01f5a,plan up to the resumed attempt's first day (progress overwritten),7,3,21,202,100,6
2014060-2014080-0eed5062452a,plan up to the resumed attempt's first day (progress overwritten),9,1,40,347,308,6
2015075-2015095-c0f6b05ea7dc,plan up to the resumed attempt's first day (progress overwritten),10,2,38,400,320,6
2020049-2020069-1a0aa86fdd81,progress (first attempt),2,1,40,50,19,6
2014040-2014060-92e1f446909b,plan up to the resumed attempt's first day (progress overwritten),10,3,40,400,280,6
2018079-2018099-2095d246c199,progress (first attempt),7,6,240,254,20,6
2016330-2016350-c13c7aa5bc20,progress (first attempt),18,17,320,320,5,5
2021303-2021323-6dc6f3c3268c,progress (first attempt),9,8,320,343,28,5
2013025-2013045-18d7407c1dc6,progress (first attempt),6,5,200,227,31,4
2014360-2015015-99eb5c5fd5e4,plan up to the resumed attempt's first day (progress overwritten),13,7,40,496,240,4
2016010-2016030-52b5ecafd168,plan up to the resumed attempt's first day (progress overwritten),11,5,37,430,230,4
2015355-2016010-efa35f294ffe,progress (first attempt),6,5,200,215,18,3
2012351-2013005-54e8be660a68,plan up to the resumed attempt's first day (progress overwritten),8,1,40,304,272,3
2017324-2017344-00b4b82f4fe3,progress (first attempt),4,3,120,137,20,3
2016030-2016050-5b1a78b12679,plan up to the resumed attempt's first day (progress overwritten),17,1,32,284,289,3
2013005-2013025-518052de48c8,plan up to the resumed attempt's first day (progress overwritten),20,11,32,378,180,3
2016210-2016230-80b383000ab5,plan up to the resumed attempt's first day (progress overwritten),12,2,37,431,351,3
2023353-2024008-bed8dd151213,plan up to the resumed attempt's first day (progress overwritten),10,3,26,378,280,2
2014200-2014220-0eeb9ee4f709,progress (first attempt),2,1,40,52,20,2
2022118-2022138-a4cc6e811bae,progress (first attempt),7,6,240,258,20,2
2020109-2020129-997edd81078d,progress (first attempt),2,1,40,56,20,2
2013205-2013225-4fa1ce4af0b5,plan up to the resumed attempt's first day (progress overwritten),15,5,38,600,400,2
2025202-2025222-6bd863fe20c7,plan up to the resumed attempt's first day (progress overwritten),13,4,31,499,340,2
2013165-2013185-1a1af52bb5b5,plan up to the resumed attempt's first day (progress overwritten),13,2,38,460,380,1
2011256-2011276-ddbf6a6f11e3,plan up to the resumed attempt's first day (progress overwritten),8,1,24,253,222,1
2015235-2015255-6f5e1bb7facc,plan up to the resumed attempt's first day (progress overwritten),16,2,40,580,500,1
