id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date,state
UM.ESMT.00,UM,ESMT,00,HH,46.65665,-112.4426,1742.0,2018.233,2021.21,Montana
UM.FPMT.00,UM,FPMT,00,HH,46.99877,-112.40255,1660.0,2018.235,2021.209,Montana
UM.GBMT.00,UM,GBMT,00,HH,46.85923,-112.4568,2235.0,2017.236,2018.28,Montana
UM.GBMT.00,UM,GBMT,00,HH,46.85923,-112.4568,2235.0,2018.28,2020.212,Montana
UM.LGMT.00,UM,LGMT,00,HH,46.88137,-112.60508,1784.0,2017.236,2018.28,Montana
UM.LGMT.00,UM,LGMT,00,HH,46.88137,-112.60508,1784.0,2018.28,2020.285,Montana
UM.MVMT.00,UM,MVMT,00,HH,47.033783,-112.929617,1327.0,2019.127,2021.185,Montana
UM.NVMT.00,UM,NVMT,00,HH,46.78763,-112.59965,1741.0,2017.237,2018.28,Montana
UM.NVMT.00,UM,NVMT,00,HH,46.78763,-112.59965,1741.0,2018.28,2018.321,Montana
UM.OGMT.00,UM,OGMT,00,HH,46.88643,-112.88782,1620.0,2018.236,2021.21,Montana
US.BOZ.,US,BOZ,,"BH,BL,HH,HL,LH",45.59697,-111.62967,1589.0,1999.315,2011.122,Montana
US.BOZ.00,US,BOZ,00,"BH,LH,VH,VM",45.59697,-111.62967,1589.0,2009.124,3000.001,Montana
US.BOZ.20,US,BOZ,20,"HN,LN",45.59697,-111.62967,1589.0,2009.124,3000.001,Montana
US.DUG.,US,DUG,,"BH,BL,HH,HL,LH",40.195,-112.8133,1477.0,1993.049,2011.122,Utah
US.DUG.00,US,DUG,00,"BH,HH,LH,VH,VM",40.195,-112.8133,1477.0,2011.122,3000.001,Utah
US.DUG.20,US,DUG,20,"HN,LN",40.195,-112.8133,1477.0,2011.122,3000.001,Utah
US.EGMT.,US,EGMT,,"BH,HL,LH",48.024,-109.7547,1055.0,2005.321,2011.122,Montana
US.EGMT.00,US,EGMT,00,"BH,LH,VH,VM",48.024,-109.7547,1055.0,2011.122,3000.001,Montana
US.EGMT.20,US,EGMT,20,"HN,LN",48.024,-109.7547,1055.0,2011.122,3000.001,Montana
US.HWUT.,US,HWUT,,"BH,BL,HH,HL,LH",41.6069,-111.5652,1830.0,1997.085,2009.125,Utah
US.HWUT.00,US,HWUT,00,"BH,HH,LH,VH,VM",41.6069,-111.5652,1830.0,2009.125,3000.001,Utah
US.HWUT.20,US,HWUT,20,"HN,LN",41.6069,-111.5652,1830.0,2009.125,3000.001,Utah
US.KNB.,US,KNB,,"BH,LH",37.0166,-112.8224,1715.0,1995.137,2003.304,Utah
US.MSO.,US,MSO,,"BH,BL,HL,LH",46.8292,-113.9406,1264.0,2002.235,2011.122,Montana
US.MSO.00,US,MSO,00,"BH,HH,LH,VH,VM",46.8292,-113.9406,1264.0,2011.122,3000.001,Montana
US.MSO.20,US,MSO,20,"HN,LN",46.8292,-113.9406,1264.0,2011.122,3000.001,Montana
US.MVCO.,US,MVCO,,"BH,HL,LH",37.19956,-108.49251,2169.9,2006.108,2011.122,Colorado
US.MVCO.00,US,MVCO,00,"BH,HH,LH,VH,VM",37.19956,-108.49251,2169.9,2011.122,3000.001,Colorado
US.MVCO.20,US,MVCO,20,"HN,LN",37.19956,-108.49251,2169.9,2011.122,3000.001,Colorado
US.RLMT.,US,RLMT,,"BH,BL,HH,HL,LH",45.1221,-109.2673,2086.0,2006.255,2011.122,Montana
US.RLMT.00,US,RLMT,00,"BH,LH,VH,VM",45.1221,-109.2673,2086.0,2009.125,3000.001,Montana
US.RLMT.20,US,RLMT,20,"HN,LN",45.1221,-109.2673,2086.0,2009.125,3000.001,Montana
US.WUAZ.,US,WUAZ,,"BH,BL,HH,HL,LH",35.5169,-111.3739,1592.0,1998.132,2011.122,Arizona
US.WUAZ.00,US,WUAZ,00,"BH,LH,VH,VM",35.5169,-111.3739,1592.0,2011.122,3000.001,Arizona
US.WUAZ.20,US,WUAZ,20,"HN,LN",35.5169,-111.3739,1592.0,2011.122,3000.001,Arizona
UU.AIUT.,UU,AIUT,,EH,40.85583,-112.1755,1334.0,1985.155,1990.13,Utah
UU.ANU.,UU,ANU,,EH,41.03967,-112.23167,1353.0,1985.338,1991.316,Utah
UU.ARGU.,UU,ARGU,,EH,39.822833,-110.543667,2828.0,2004.259,2013.09,Utah
UU.ARGU.01,UU,ARGU,01,EH,39.822833,-110.543667,2828.0,2013.091,3000.001,Utah
UU.ARUT.,UU,ARUT,,EH,37.788,-113.44033,1646.0,1981.001,2013.09,Utah
UU.ARUT.01,UU,ARUT,01,EH,37.788,-113.44033,1646.0,2013.091,3000.001,Utah
UU.ASU1.,UU,ASU1,,"EN,HH",37.7997,-112.1074,2366.0,2012.104,2012.145,Utah
UU.ASU2.,UU,ASU2,,"EN,HH",37.7538,-112.2136,2415.0,2012.104,2012.145,Utah
UU.ASU7.01,UU,ASU7,01,"EN,HH",38.552595,-112.220772,1894.0,2022.063,2022.077,Utah
UU.ASU9.01,UU,ASU9,01,"EN,HH",41.616003,-112.543516,1511.3,2024.128,2024.208,Utah
UU.BBU.,UU,BBU,,EH,40.7455,-112.01117,1291.0,1985.189,2008.282,Utah
UU.BCE.,UU,BCE,,"EH,EN",39.6131,-110.4084,2666.0,2003.236,2013.09,Utah
UU.BCE.01,UU,BCE,01,"EH,EN",39.6131,-110.4084,2666.0,2013.091,3000.001,Utah
UU.BCW.,UU,BCW,,"EH,EN",39.7303,-110.7425,2614.0,2003.233,2013.09,Utah
UU.BCW.01,UU,BCW,01,"EH,EN",39.7303,-110.7425,2614.0,2013.091,3000.001,Utah
UU.BDU.,UU,BDU,,EH,40.87417,-111.534,2198.0,1985.303,1989.114,Utah
UU.BGU.,UU,BGU,,"EN,HH",40.92083,-113.02983,1640.0,2001.297,2013.09,Utah
UU.BGU.01,UU,BGU,01,"EN,HH",40.92083,-113.02983,1640.0,2013.091,3000.001,Utah
UU.BGVA.,UU,BGVA,,EH,36.96416,-113.561,878.0,1992.25,1993.064,Arizona
UU.BHDU.,UU,BHDU,,EH,37.00467,-113.458,883.0,1992.25,1993.064,Utah
UU.BHU.,UU,BHU,,EH,37.5939,-112.8621,3250.0,1995.223,2013.09,Utah
UU.BHU.01,UU,BHU,01,"EH,EN",37.5939,-112.8621,3250.0,2013.091,3000.001,Utah
UU.BHU.02,UU,BHU,02,EN,37.5939,-112.8621,3250.0,2022.23,3000.001,Utah
UU.BKU.,UU,BKU,,EH,38.53517,-113.12683,1859.0,1984.298,1988.272,Utah
UU.BLGU.,UU,BLGU,,EH,37.206,-113.58767,1329.0,1992.248,1993.064,Utah
UU.BMUT.,UU,BMUT,,EH,41.958248,-111.236389,2243.0,1981.001,2013.09,Utah
UU.BMUT.01,UU,BMUT,01,"EH,EN,HH",41.958248,-111.236389,2243.0,2013.091,3000.001,Utah
UU.BRO.,UU,BRO,,EH,40.623,-111.87867,1337.0,1990.227,1991.137,Utah
UU.BRPU.,UU,BRPU,,"EN,HH",39.473,-110.74,1687.0,2009.265,2013.09,Utah
UU.BRPU.01,UU,BRPU,01,"EN,HH",39.473,-110.74,1687.0,2013.091,3000.001,Utah
UU.BSUT.,UU,BSUT,,"EN,HH",40.5365,-110.7612,3211.0,2012.263,2013.09,Utah
UU.BSUT.01,UU,BSUT,01,"EN,HH",40.5365,-110.7612,3211.0,2013.091,3000.001,Utah
UU.BTU.,UU,BTU,,EH,37.756052,-111.8749,3234.5,1995.215,2013.09,Utah
UU.BTU.01,UU,BTU,01,"EH,EN,HH",37.756052,-111.8749,3234.5,2013.091,3000.001,Utah
UU.CAPU.,UU,CAPU,,"EN,HN",40.77845,-111.889967,1384.0,2004.336,2013.09,Utah
UU.CAPU.01,UU,CAPU,01,"EN,HN",40.77845,-111.889967,1384.0,2013.091,2022.258,Utah
UU.CCU.,UU,CCU,,EH,37.67533,-113.0685,1775.0,1981.001,1994.336,Utah
UU.CCU2.,UU,CCU2,,EH,37.68133,-113.08833,1757.0,1994.337,1995.22,Utah
UU.CCUT.,UU,CCUT,,"EN,HH",37.550598,-113.362701,2127.0,2006.009,2013.121,Utah
UU.CCUT.01,UU,CCUT,01,"EN,HH",37.550598,-113.362701,2127.0,2013.091,3000.001,Utah
UU.CDCU.,UU,CDCU,,EH,41.505,-112.17683,1288.0,1992.04,1992.154,Utah
UU.CFU.,UU,CFU,,EH,38.61883,-112.53867,2012.0,1985.289,1987.238,Utah
UU.CM3.,UU,CM3,,EH,39.446267,-111.214367,3193.0,2007.222,2007.276,Utah
UU.CM4.,UU,CM4,,EH,39.508817,-111.2614,2765.0,2007.222,2007.276,Utah
UU.CM5.,UU,CM5,,EH,39.4674,-111.148333,2359.0,2007.222,2007.275,Utah
UU.CMU.,UU,CMU,,EH,39.17133,-110.61933,2332.0,1981.001,1990.185,Utah
UU.CPU.,UU,CPU,,EH,40.67233,-112.19633,2377.0,1985.269,1992.155,Utah
UU.CRLU.,UU,CRLU,,"EH,EN",38.2916,-109.2607,2035.0,2010.224,2013.09,Utah
UU.CRLU.01,UU,CRLU,01,"EH,EN",38.2916,-109.2607,2035.0,2013.091,3000.001,Utah
UU.CTU.,UU,CTU,,"EN,HH",40.6925,-111.75034,1731.0,1997.239,2013.09,Utah
UU.CTU.01,UU,CTU,01,"EN,HH",40.6925,-111.75034,1731.0,2013.091,3000.001,Utah
UU.CVRU.,UU,CVRU,,"EN,HH",38.9176,-111.1716,1910.3,2009.331,2013.09,Utah
UU.CVRU.01,UU,CVRU,01,"EN,HH",38.9176,-111.1716,1910.3,2013.091,3000.001,Utah
UU.CWU.,UU,CWU,,EH,40.44584,-112.10217,1945.0,1985.128,2013.09,Utah
UU.CWU.01,UU,CWU,01,EH,40.44584,-112.10217,1945.0,2013.091,3000.001,Utah
UU.DAU.,UU,DAU,,EH,40.4125,-111.25584,2771.0,1985.26,2013.09,Utah
UU.DAU.01,UU,DAU,01,EH,40.4125,-111.25584,2771.0,2013.091,3000.001,Utah
UU.DBD.,UU,DBD,,EH,39.31367,-111.0925,2265.0,1995.175,2013.09,Utah
UU.DBD.01,UU,DBD,01,EH,39.31367,-111.0925,2265.0,2013.091,3000.001,Utah
UU.DCM.,UU,DCM,,"EH,EN",39.695,-110.58334,2537.0,2003.133,2013.09,Utah
UU.DCM.01,UU,DCM,01,"EH,EN",39.695,-110.58334,2537.0,2013.091,3000.001,Utah
UU.DCU.,UU,DCU,,EH,40.41367,-111.52683,1829.0,1985.305,2013.09,Utah
UU.DCU.01,UU,DCU,01,EH,40.41367,-111.52683,1829.0,2013.091,3000.001,Utah
UU.DUG.,UU,DUG,,"EH,EL",40.195,-112.81333,1477.0,1982.055,2013.09,Utah
UU.DUG.01,UU,DUG,01,EH,40.195,-112.81333,1477.0,2013.091,2014.044,Utah
UU.DWU.,UU,DWU,,EH,38.10577,-112.99935,2307.3,1982.174,2013.09,Utah
UU.DWU.01,UU,DWU,01,EH,38.10577,-112.99935,2307.3,2013.091,3000.001,Utah
UU.ECUT.01,UU,ECUT,01,HH,39.171697,-112.133201,2136.0,2018.2,3000.001,Utah
UU.EKU.,UU,EKU,,EH,37.07467,-112.49683,1829.0,1996.081,2013.09,Utah
UU.EKU.01,UU,EKU,01,"EH,EN,HH",37.07467,-112.49683,1829.0,2013.091,3000.001,Utah
UU.ELU.,UU,ELU,,EH,39.64017,-111.20383,2970.0,2000.255,2013.09,Utah
UU.ELU.01,UU,ELU,01,EH,39.64017,-111.20383,2970.0,2013.091,3000.001,Utah
UU.EMU.,UU,EMU,,"EH,EL,EN",39.814,-110.81533,2268.0,1986.287,2013.09,Utah
UU.EMU.01,UU,EMU,01,"EH,EN",39.814,-110.81533,2268.0,2013.091,3000.001,Utah
UU.EPU.,UU,EPU,,EH,41.3915,-112.40884,1436.0,1985.26,2013.09,Utah
UU.EPU.01,UU,EPU,01,"EH,EN",41.3915,-112.40884,1436.0,2013.091,3000.001,Utah
UU.EPU.02,UU,EPU,02,EH,41.3915,-112.40884,1436.0,2022.245,3000.001,Utah
UU.ERUT.,UU,ERUT,,EH,41.1815,-113.2085,1309.0,1987.302,1988.231,Utah
UU.FDU.,UU,FDU,,EH,39.75683,-110.99,2975.0,1982.285,1986.287,Utah
UU.FLU.,UU,FLU,,"EH,EN",39.37817,-112.1715,1951.0,1981.244,2013.09,Utah
UU.FLU.01,UU,FLU,01,"EH,EN",39.37817,-112.1715,1951.0,2013.091,3000.001,Utah
UU.FLU.02,UU,FLU,02,EH,39.37817,-112.1715,1951.0,2013.091,3000.001,Utah
UU.FLUT.,UU,FLUT,,EH,39.1,-110.83884,1682.0,1988.231,1988.348,Utah
UU.FOR1.01,UU,FOR1,01,HH,38.3689,-113.0938,1642.0,2016.315,3000.001,Utah
UU.FOR2.01,UU,FOR2,01,HH,38.495,-112.8723,1760.0,2016.315,3000.001,Utah
UU.FOR3.01,UU,FOR3,01,"EN,HH",38.5133,-112.8809,1699.0,2016.315,2021.097,Utah
UU.FOR4.01,UU,FOR4,01,HH,38.4986,-112.8965,1657.0,2016.314,2021.098,Utah
UU.FOR5.01,UU,FOR5,01,HH,38.569727,-112.85453,1739.1,2021.112,3000.001,Utah
UU.FOR6.01,UU,FOR6,01,HH,38.489818,-112.787486,2421.0,2021.292,3000.001,Utah
UU.FOR7.01,UU,FOR7,01,HH,38.420718,-112.852595,1964.0,2021.298,3000.001,Utah
UU.FOR8.01,UU,FOR8,01,HH,38.528575,-113.077933,1654.0,2021.294,3000.001,Utah
UU.FORK.01,UU,FORK,01,"EH,EN,GH,GN",38.501227,-112.886489,1408.0,2019.1,3000.001,Utah
UU.FORU.01,UU,FORU,01,HH,38.4588,-112.8614,1840.0,2015.337,3000.001,Utah
UU.FPU.,UU,FPU,,EH,41.02633,-111.83683,2816.0,1985.284,2013.09,Utah
UU.FPU.01,UU,FPU,01,"EH,EN,HH",41.02633,-111.83683,2816.0,2013.091,3000.001,Utah
UU.FSB1.01,UU,FSB1,01,"CH,DN,EN,HH",38.484942,-112.89136,1697.0,2020.287,3000.001,Utah
UU.FSB2.01,UU,FSB2,01,"CH,DN,EN,HH",38.507381,-112.916377,1587.0,2020.288,2024.254,Utah
UU.FSB3.01,UU,FSB3,01,"CH,DN,EN,HH",38.513377,-112.880675,1701.0,2020.286,3000.001,Utah
UU.FSB4.01,UU,FSB4,01,HH,38.425726,-112.933649,1578.0,2022.116,3000.001,Utah
UU.FSB5.01,UU,FSB5,01,HH,38.50317,-113.013784,1474.0,2022.117,3000.001,Utah
UU.FSB6.01,UU,FSB6,01,HH,38.602002,-112.941152,1462.0,2022.116,3000.001,Utah
UU.FSU.,UU,FSU,,EH,39.7225,-113.39133,1487.0,1981.04,2013.09,Utah
UU.FSU.01,UU,FSU,01,"EH,EN,HH",39.7225,-113.39133,1487.0,2013.091,3000.001,Utah
UU.GMU.,UU,GMU,,"EH,EL",40.5755,-111.76317,1829.0,1985.067,2013.09,Utah
UU.GMU.01,UU,GMU,01,EH,40.5755,-111.76317,1829.0,2013.091,3000.001,Utah
UU.GRD.,UU,GRD,,EH,40.59834,-111.92583,1323.0,1993.281,2010.343,Utah
UU.GVUT.,UU,GVUT,,EH,41.00383,-113.07467,1530.0,1987.28,1988.231,Utah
UU.GZU.,UU,GZU,,"EH,EL",41.42516,-111.975,2649.0,1985.254,2013.09,Utah
UU.GZU.01,UU,GZU,01,"EH,EN",41.42516,-111.975,2649.0,2013.091,3000.001,Utah
UU.HCSU.,UU,HCSU,,"EH,EN",40.2067,-111.5024,1789.0,2010.225,2013.09,Utah
UU.HCSU.01,UU,HCSU,01,"EH,EN",40.2067,-111.5024,1789.0,2010.225,2019.21,Utah
UU.HDU.,UU,HDU,,EH,41.8045,-111.76483,1853.0,1984.129,2013.09,Utah
UU.HDU.01,UU,HDU,01,EH,41.8045,-111.76483,1853.0,2013.091,2023.193,Utah
UU.HDUT.01,UU,HDUT,01,"EN,HH",41.80322,-111.76595,1846.3,2023.18,3000.001,Utah
UU.HEB.,UU,HEB,,EH,40.5015,-111.33583,1925.0,2004.175,2013.09,Utah
UU.HEB.01,UU,HEB,01,EH,40.5015,-111.33583,1925.0,2013.091,3000.001,Utah
UU.HLJ.,UU,HLJ,,"EH,EN",40.610614,-111.400836,1945.0,1992.296,2013.09,Utah
UU.HLJ.01,UU,HLJ,01,"EH,EN,HH",40.610614,-111.400836,1945.0,2013.091,3000.001,Utah
UU.HMU.,UU,HMU,,HH,37.938,-110.7418,2430.0,2005.322,2013.09,Utah
UU.HMU.01,UU,HMU,01,"EN,HH",37.938,-110.7418,2430.0,2013.091,3000.001,Utah
UU.HONU.,UU,HONU,,EH,41.615,-112.05,1515.0,1989.164,2013.09,Utah
UU.HONU.01,UU,HONU,01,EH,41.615,-112.05,1515.0,2013.091,2019.281,Utah
UU.HRBU.,UU,HRBU,,EH,37.20383,-113.38084,1109.0,1992.248,1993.063,Utah
UU.HRU.,UU,HRU,,"EH,EN",40.7945,-111.88567,1620.0,1993.351,2013.09,Utah
UU.HRU.01,UU,HRU,01,"EH,EN",40.7945,-111.88567,1620.0,2013.091,3000.001,Utah
UU.HRUT.,UU,HRUT,,EH,41.22717,-113.08083,1408.0,1987.28,1988.231,Utah
UU.HTU.,UU,HTU,,"EH,EN",40.67453,-111.22075,2586.0,1981.001,2013.09,Utah
UU.HTU.01,UU,HTU,01,"EH,EN",40.67453,-111.22075,2586.0,2013.091,3000.001,Utah
UU.HTU.02,UU,HTU,02,EH,40.67453,-111.22075,2586.0,2013.091,3000.001,Utah
UU.HVU.,UU,HVU,,"EH,EL,EN,HH",41.77967,-112.775,1609.0,1981.001,2013.09,Utah
UU.HVU.01,UU,HVU,01,"EN,HH",41.77967,-112.775,1609.0,2013.091,3000.001,Utah
UU.ICU.,UU,ICU,,EH,37.14995,-113.92526,1445.0,1995.217,2013.09,Utah
UU.ICU.01,UU,ICU,01,EH,37.14995,-113.92526,1445.0,2013.091,3000.001,Utah
UU.IMU.,UU,IMU,,EH,38.63317,-113.15833,1833.0,1988.277,2013.09,Utah
UU.IMU.01,UU,IMU,01,EH,38.63317,-113.15833,1833.0,2013.091,3000.001,Utah
UU.JLU.,UU,JLU,,"EH,EL,EN,HH",40.60195,-111.44995,2285.0,1984.271,2013.09,Utah
UU.JLU.01,UU,JLU,01,"EN,HH",40.60195,-111.44995,2285.0,2013.091,2019.318,Utah
UU.KCUT.,UU,KCUT,,EH,40.72766,-112.07283,1288.0,1985.249,1987.213,Utah
UU.KHUT.01,UU,KHUT,01,"EH,EN",41.721572,-112.029595,1829.0,2022.235,3000.001,Utah
UU.KLJ.,UU,KLJ,,EH,40.63083,-111.405,2003.1,1992.304,2013.09,Utah
UU.KLJ.01,UU,KLJ,01,EH,40.63083,-111.405,2003.1,2013.091,2025.315,Utah
UU.KNB.,UU,KNB,,"EN,HH",37.0166,-112.822,1715.0,2009.028,2013.09,Utah
UU.KNB.01,UU,KNB,01,"EN,HH",37.0166,-112.822,1715.0,2013.091,3000.001,Utah
UU.LCMT.,UU,LCMT,,"EN,HH",37.0118,-113.2439,1411.0,2009.134,2013.09,Utah
UU.LCMT.01,UU,LCMT,01,"EN,HH",37.0118,-113.2439,1411.0,2013.091,3000.001,Utah
UU.LDJ.,UU,LDJ,,EH,40.5815,-111.40867,2217.0,1992.274,2013.09,Utah
UU.LDJ.01,UU,LDJ,01,EH,40.5815,-111.40867,2217.0,2013.091,2025.318,Utah
UU.LEVU.,UU,LEVU,,"EH,EN",39.5065,-111.81467,1996.0,1991.36,2013.09,Utah
UU.LEVU.01,UU,LEVU,01,"EH,EN",39.5065,-111.81467,1996.0,2013.091,3000.001,Utah
UU.LEVU.02,UU,LEVU,02,EH,39.5065,-111.81467,1996.0,2013.091,3000.001,Utah
UU.LHUT.,UU,LHUT,,EH,40.891417,-110.99635,3084.0,2008.19,2013.09,Utah
UU.LHUT.01,UU,LHUT,01,EH,40.891417,-110.99635,3084.0,2013.091,3000.001,Utah
UU.LIUT.01,UU,LIUT,01,HH,39.4241,-110.3251,2178.0,2015.198,3000.001,Utah
UU.LSUT.,UU,LSUT,,EH,41.68483,-111.5575,2225.0,1984.214,1997.311,Utah
UU.LTU.,UU,LTU,,"EH,EN",41.59184,-112.24717,1585.0,1985.26,2013.09,Utah
UU.LTU.01,UU,LTU,01,"EH,EN",41.59184,-112.24717,1585.0,2013.091,3000.001,Utah
UU.LTU.02,UU,LTU,02,EH,41.59184,-112.24717,1585.0,2013.091,3000.001,Utah
UU.LVU.,UU,LVU,,EH,39.49166,-111.82667,2530.0,1981.301,1992.028,Utah
UU.MCU.,UU,MCU,,EH,41.461855,-111.508505,2668.0,1981.001,2013.09,Utah
UU.MCU.01,UU,MCU,01,"EH,EN,HH",41.461855,-111.508505,2668.0,2013.091,3000.001,Utah
UU.MGU.,UU,MGU,,EH,40.6815,-111.91817,1291.0,1993.173,2010.343,Utah
UU.MGU2.,UU,MGU2,,EH,40.6815,-111.91817,1291.0,1993.173,1994.039,Utah
UU.MHD.,UU,MHD,,"EH,EN",40.66067,-111.80083,1597.0,1990.227,2013.09,Utah
UU.MHD.01,UU,MHD,01,"EH,EN",40.66067,-111.80083,1597.0,2013.091,3000.001,Utah
UU.MHD.02,UU,MHD,02,EH,40.66067,-111.80083,1597.0,2013.091,3000.001,Utah
UU.MMU.,UU,MMU,,EH,38.1985,-111.29433,2391.4,1985.003,2013.09,Utah
UU.MMU.01,UU,MMU,01,"EH,EN,HH",38.1985,-111.29433,2391.4,2013.091,3000.001,Utah
UU.MOUT.,UU,MOUT,,EH,41.19894,-111.87953,2748.0,1984.227,2013.09,Utah
UU.MOUT.01,UU,MOUT,01,"EH,EN,HH",41.19894,-111.87953,2748.0,2013.091,3000.001,Utah
UU.MPU.,UU,MPU,,"EN,HH",40.0155,-111.63333,1909.0,1998.244,2013.09,Utah
UU.MPU.01,UU,MPU,01,"EN,HH",40.0155,-111.63333,1909.0,2013.091,3000.001,Utah
UU.MSU.,UU,MSU,,EH,38.51233,-112.17717,2105.0,1983.018,2013.09,Utah
UU.MSU.01,UU,MSU,01,EH,38.51233,-112.17717,2105.0,2013.091,3000.001,Utah
UU.MTPU.,UU,MTPU,,"EN,HH",38.0415,-112.1843,3112.0,2009.297,2013.09,Utah
UU.MTPU.01,UU,MTPU,01,"EN,HH",38.0415,-112.1843,3112.0,2013.091,3000.001,Utah
UU.MTUT.,UU,MTUT,,EH,41.6709,-112.4551,1373.0,1989.186,2013.09,Utah
UU.MTUT.01,UU,MTUT,01,"EH,EN",41.6709,-112.4551,1373.0,2013.091,3000.001,Utah
UU.MTUT.02,UU,MTUT,02,EN,41.6709,-112.4551,1373.0,2023.145,3000.001,Utah
UU.NAI.,UU,NAI,,EN,41.01617,-112.228,1472.0,2000.227,2013.09,Utah
UU.NAI.01,UU,NAI,01,"EH,EN",41.01617,-112.228,1472.0,2013.091,3000.001,Utah
UU.NAIU.,UU,NAIU,,EH,41.01617,-112.228,1472.0,1991.329,2013.09,Utah
UU.NAIU.01,UU,NAIU,01,EH,41.01617,-112.228,1472.0,2013.091,2023.145,Utah
UU.NFUT.,UU,NFUT,,EH,41.18767,-113.33217,1378.0,1987.28,1988.231,Utah
UU.NLU.,UU,NLU,,"EH,EL,EN,HH",39.95483,-112.075,2036.0,1981.213,2013.09,Utah
UU.NLU.01,UU,NLU,01,"EN,HH",39.95483,-112.075,2036.0,2013.091,3000.001,Utah
UU.NMU.,UU,NMU,,"EH,EL",38.5165,-112.85,1853.0,1987.286,2013.09,Utah
UU.NMU.01,UU,NMU,01,EH,38.5165,-112.85,1853.0,2013.091,3000.001,Utah
UU.NOQ.,UU,NOQ,,"EH,EN,HH",40.6525,-112.12033,1622.0,1992.161,2013.09,Utah
UU.NOQ.01,UU,NOQ,01,"EN,HH",40.6525,-112.12033,1622.0,2013.091,3000.001,Utah
UU.NOQ2.,UU,NOQ2,,EH,40.6525,-112.12033,1622.0,1995.017,1996.012,Utah
UU.OPUT.,UU,OPUT,,EH,39.06783,-110.9535,1768.0,1988.231,1988.349,Utah
UU.OWUT.,UU,OWUT,,EH,38.78,-111.42367,2568.0,1989.04,2013.09,Utah
UU.OWUT.01,UU,OWUT,01,EH,38.78,-111.42367,2568.0,2013.091,3000.001,Utah
UU.PKCU.,UU,PKCU,,"EN,HH",37.4439,-112.311,2834.0,2009.297,2013.09,Utah
UU.PKCU.01,UU,PKCU,01,"EN,HH",37.4439,-112.311,2834.0,2013.091,3000.001,Utah
UU.PNSU.,UU,PNSU,,HH,39.62793,-110.24574,2749.5,2010.084,2013.09,Utah
UU.PNSU.01,UU,PNSU,01,HH,39.62793,-110.24574,2749.5,2013.091,3000.001,Utah
UU.PSUT.,UU,PSUT,,"EN,HH",38.5337,-113.8547,1999.0,2009.294,2013.09,Utah
UU.PSUT.01,UU,PSUT,01,"EN,HH",38.5337,-113.8547,1999.0,2013.091,3000.001,Utah
UU.PTU.,UU,PTU,,"EH,EN",41.92933,-112.32467,2192.0,1981.001,2013.09,Utah
UU.PTU.01,UU,PTU,01,EN,41.92933,-112.32467,2192.0,2013.091,3000.001,Utah
UU.PTU.02,UU,PTU,02,EH,41.92933,-112.32467,2192.0,2013.091,3000.001,Utah
UU.QBHW.,UU,QBHW,,HN,40.5038,-111.8559,1396.6,2010.211,2013.09,Utah
UU.QBHW.01,UU,QBHW,01,HN,40.5038,-111.8559,1396.6,2013.091,2025.323,Utah
UU.QBNA.,UU,QBNA,,HN,40.357,-111.9652,1461.0,2011.208,2013.09,Utah
UU.QBNA.01,UU,QBNA,01,HN,40.357,-111.9652,1461.0,2013.091,2015.129,Utah
UU.QCSP.,UU,QCSP,,HN,40.5458,-112.276,1524.8,2011.258,2013.09,Utah
UU.QCSP.01,UU,QCSP,01,HN,40.5458,-112.276,1524.8,2013.091,2025.336,Utah
UU.QCWC.,UU,QCWC,,HN,40.7257,-111.8323,1373.0,2009.013,2013.09,Utah
UU.QCWC.01,UU,QCWC,01,HN,40.7257,-111.8323,1373.0,2013.091,3000.001,Utah
UU.QDPS.,UU,QDPS,,HN,40.76,-111.841,1449.5,2011.257,2013.09,Utah
UU.QDPS.01,UU,QDPS,01,HN,40.76,-111.841,1449.5,2013.091,2022.242,Utah
UU.QFTG.,UU,QFTG,,HN,40.1737,-111.602,1389.8,2011.349,2013.09,Utah
UU.QFTG.01,UU,QFTG,01,HN,40.1737,-111.602,1389.8,2013.091,2025.325,Utah
UU.QJMH.,UU,QJMH,,HN,40.7035,-111.8661,1312.0,2010.046,2013.09,Utah
UU.QJMH.01,UU,QJMH,01,HN,40.7035,-111.8661,1312.0,2013.091,3000.001,Utah
UU.QJOT.,UU,QJOT,,HN,40.7416,-111.4939,1971.9,2010.14,2013.09,Utah
UU.QJOT.01,UU,QJOT,01,HN,40.7416,-111.4939,1971.9,2013.091,2025.323,Utah
UU.QKSL.,UU,QKSL,,HN,40.3771,-111.861,1379.0,2010.193,2013.09,Utah
UU.QKSL.01,UU,QKSL,01,HN,40.3771,-111.861,1379.0,2013.091,2014.301,Utah
UU.QKSL2.01,UU,QKSL2,01,HN,40.3663,-111.8345,1373.4,2015.12,2025.338,Utah
UU.QLIN.,UU,QLIN,,HN,40.3472,-111.6947,1538.0,2012.277,2013.09,Utah
UU.QLIN.01,UU,QLIN,01,HN,40.3472,-111.6947,1538.0,2013.091,3000.001,Utah
UU.QMDS.,UU,QMDS,,HN,40.729,-111.8161,1405.0,2010.077,2013.09,Utah
UU.QMDS.01,UU,QMDS,01,HN,40.729,-111.8161,1405.0,2013.091,3000.001,Utah
UU.QNRL.,UU,QNRL,,HN,41.7407,-111.8249,1407.0,2012.075,2013.09,Utah
UU.QNRL.01,UU,QNRL,01,HN,41.7407,-111.8249,1407.0,2013.091,3000.001,Utah
